TreeID,species,northing,easting,latitude,longitude,SPlocation,remarks
2820,quercus.robur,168778,494264,51.4102,-0.646036,Gunnes's hill,"veteran"
2821,quercus.robur,168777,494312,51.4102,-0.645354,Elm slope,"NA"
2822,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2823,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2824,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2825,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2826,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2827,quercus.robur,168353,494144,51.4064,-0.647876,Old orchard,"NA"
2828,quercus.robur,168506,494677,51.4077,-0.640182,Japanese garden,"sold land"
2829,quercus.robur,168511,494614,51.4077,-0.641076,Japanese garden,"sold land"
2831,quercus.robur,169057,494671,51.4126,-0.64011,Merten's acres,"NA"
2832,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2833,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2834,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2835,quercus.robur,NULL,NULL,NULL,NULL,Cascade marsh,"NA"
2836,quercus.robur,NULL,NULL,NULL,NULL,Cascade marsh,"NA"
2837,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2838,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2839,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2840,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2841,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2842,quercus.robur,NULL,NULL,NULL,NULL,Cascade marsh,"Phenology until 2012"
2843,quercus.robur,NULL,NULL,NULL,NULL,NA,"Phenology until 2012"
2844,quercus.robur,NULL,NULL,NULL,NULL,NA,"Phenology until 2012"
2845,quercus.robur,NULL,NULL,NULL,NULL,NA,"Phenology until 2012"
2846,quercus.robur,NULL,NULL,NULL,NULL,NA,"Phenology until 2012"
2847,quercus.robur,NULL,NULL,NULL,NULL,NA,"Missing from 2012"
2848,quercus.robur,NULL,NULL,NULL,NULL,NA,"Phenology until 2012"
2849,quercus.robur,NULL,NULL,NULL,NULL,NA,"Phenology until 2012"
2850,quercus.robur,NULL,NULL,NULL,NULL,NA,"Phenology until 2007"
2851,quercus.robur,NULL,NULL,NULL,NULL,Merten's acres,"Phenology until 2007"
2852,quercus.robur,NULL,NULL,NULL,NULL,NA,"Phenology until 2007"
2853,quercus.robur,NULL,NULL,NULL,NULL,NA,"Phenology until 2007"
2854,quercus.robur,NULL,NULL,NULL,NULL,NA,"Phenology until 2007"
2855,quercus.robur,NULL,NULL,NULL,NULL,NA,"Phenology until 2011"
2856,quercus.robur,NULL,NULL,NULL,NULL,NA,"Phenology until 2011"
2857,quercus.robur,168990,494667,51.412,-0.640198,Merten's Acres,"NA"
2858,quercus.robur,NULL,NULL,NULL,NULL,NA,"Phenology until 2013"
2859,quercus.robur,NULL,NULL,NULL,NULL,NA,"Phenology until 2007"
2860,quercus.robur,NULL,NULL,NULL,NULL,NA,"Phenology until 2007"
2861,quercus.robur,NULL,NULL,NULL,NULL,NA,"Phenology until 2007"
2862,quercus.robur,NULL,NULL,NULL,NULL,NA,"Phenology until 2007"
2863,quercus.robur,NULL,NULL,NULL,NULL,NA,"Phenology until 2013"
2864,quercus.robur,NULL,NULL,NULL,NULL,NA,"Phenology until 2008"
2865,quercus.robur,NULL,NULL,NULL,NULL,NA,"Phenology until 2008"
2866,quercus.robur,169027,494637,51.41238,-0.64061,Merten's acres,"Phenology until 2008, Tree core project
"
2867,quercus.robur,NULL,NULL,NULL,NULL,NA,"Phenology until 2013"
2868,quercus.robur,NULL,NULL,NULL,NULL,NA,"Phenology until 2013"
2869,quercus.robur,NULL,NULL,NULL,NULL,NA,"Phenology until 2007"
2870,quercus.robur,NULL,NULL,NULL,NULL,NA,"Phenology until 2007"
2871,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2872,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2873,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2874,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2875,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2876,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2877,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2878,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2879,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2880,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2881,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2882,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2883,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2884,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2885,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2886,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2887,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2888,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2890,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2891,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2892,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2893,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2894,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2895,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2896,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2897,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2898,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2899,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2900,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2901,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2902,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2903,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2904,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2905,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2906,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2907,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2908,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2909,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2910,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2911,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2912,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2913,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2914,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2915,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2916,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2917,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2918,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2919,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2920,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2921,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2922,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2923,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2924,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2925,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2926,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2927,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2928,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2929,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2930,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2931,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2932,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2933,quercus.robur,169003,494592,51.4122,-0.641259,Observatory ridge,"NA"
2934,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2935,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2936,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2937,quercus.robur,169057,494669,51.4126,-0.640183,Merten's acres,"NA"
2938,quercus.robur,169056,494658,51.4126,-0.640311,Merten's acres,"NA"
2939,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2940,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2941,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2942,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2943,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2944,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2945,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2946,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2947,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2948,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2949,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2950,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2951,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2952,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2953,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2954,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2955,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2956,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2957,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2958,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2959,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2960,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2961,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2962,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2963,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2964,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2965,quercus.robur,169061,493855,51.4128,-0.651851,Mann's copse,"NA"
2966,quercus.robur,169049,493847,51.4127,-0.651966,Mann's copse,"NA"
2967,quercus.robur,169052,493851,51.4127,-0.651906,Mann's copse,"NA"
2968,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2969,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2970,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2971,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2972,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2973,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2974,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2975,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2976,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2977,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2978,quercus.robur,NULL,NULL,NULL,NULL,Farm wood,"NA"
2979,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2980,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2981,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2982,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2983,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2985,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2986,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2987,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2988,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2989,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2990,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2991,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2992,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2993,quercus.robur,NULL,NULL,NULL,NULL,Elm slope,"NA"
2994,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2995,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2996,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2997,quercus.robur,168961,493773,51.4119,-0.653056,Mann's copse,"NA"
2998,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
2999,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3000,quercus.robur,NULL,NULL,NULL,NULL,Gunnes's hill,"NA"
3001,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3002,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3003,quercus.robur,168980,493765,51.4121,-0.653155,Mann's copse,"NA"
3004,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3005,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3006,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3007,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3008,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3009,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3010,quercus.robur,168979,493806,51.4121,-0.652574,Mann's copse,"NA"
3011,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3012,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3013,quercus.robur,169012,493810,51.4124,-0.652511,Mann's copse,"NA"
3014,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3015,quercus.robur,NULL,NULL,NULL,NULL,Elm slope,"NA"
3016,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3017,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3018,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3019,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3020,quercus.robur,168958,493754,51.4119,-0.653331,Mann's copse,"NA"
3021,quercus.robur,168958,493754,51.4119,-0.653331,Mann's copse,"NA"
3022,quercus.robur,168969,493741,51.412,-0.653505,Mann's copse,"NA"
3023,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3024,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3025,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3026,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3027,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3028,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3029,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3030,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3031,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3032,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3033,quercus.robur,169376,493966,51.4156,-0.65016,Farm wood,"NA"
3034,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3035,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3036,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3037,quercus.robur,169304,493910,51.415,-0.650991,Farm wood,"NA"
3038,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3039,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3040,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3042,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3043,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3044,quercus.cerris,NULL,NULL,NULL,NULL,NA,"NA"
3045,quercus.robur,NULL,NULL,NULL,NULL,Gunnes's hill,"NA"
3046,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3047,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3048,quercus.robur,168991,493784,51.412191,-0.652884,Mann's copse,"NA"
3049,quercus.robur,168991,493784,51.412191,-0.652884,Mann's copse,"NA"
3050,quercus.robur,NULL,NULL,NULL,NULL,NA,
3051,quercus.robur,169008,493731,51.4123586,-0.6536371,Mann's copse,"approximated GPS
"
3052,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3053,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3054,NA,NULL,NULL,NULL,NULL,NULL,Originally not recorded in trees table; found in visits table
3055,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3056,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3057,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3058,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3059,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3060,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3061,NA,NULL,NULL,NULL,NULL,NULL,Originally not recorded in trees table; found in markings table 
3062,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3063,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3064,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3065,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3066,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3067,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3068,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3069,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3070,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3071,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3072,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3073,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3074,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3075,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3076,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3077,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3078,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3079,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3080,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3081,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3082,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3083,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3084,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3085,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3086,quercus.robur,168892,494715,51.4111,-0.639527,Observatory Copse,"NA"
3087,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3088,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3089,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3090,quercus.robur,168921,494665,51.4114,-0.64024,Observatory Copse,"NA"
3091,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3092,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3093,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3094,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3095,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3096,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3097,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3098,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3099,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3100,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3101,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3102,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3103,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3104,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3105,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3106,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3107,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3108,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3109,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3110,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3111,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3112,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3113,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3114,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3115,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3116,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3117,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3118,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3119,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3120,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3121,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3122,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3123,quercus.robur,169130,494686,51.4133,-0.639886,Merten's Acres,"NA"
3124,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3125,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3126,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3127,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3128,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3129,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3130,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3131,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3132,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3133,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3134,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3135,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3136,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3137,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3138,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3139,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3140,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3141,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3142,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3143,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3144,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3145,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3146,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3147,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3148,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3149,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3150,quercus.robur,168940,494529,51.4116,-0.642187,Observatory ridge,"NA"
3151,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3152,quercus.robur,168929,494522,51.4115,-0.64229,Observatory Ridge,"NA"
3153,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3154,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3155,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3156,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3157,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3158,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3159,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3160,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3161,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3162,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3163,quercus.robur,169004,494549,51.4122,-0.64189,Observatory Ridge,"NA"
3164,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3165,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3166,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3167,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3169,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3171,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3172,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3173,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3174,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3175,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3176,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3177,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3178,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3179,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3180,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3181,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3182,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3183,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3184,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3185,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3186,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3187,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3188,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3189,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3190,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3191,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3192,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3193,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3194,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3195,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3196,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3197,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3198,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3199,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3200,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3201,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3202,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3203,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3204,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3205,quercus.robur,168958,494555,51.4118,-0.64181,Observatory Ridge,"NA"
3206,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3207,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3208,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3209,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3210,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3211,quercus.robur,169004,494549,51.4122,-0.64189,Observatory Ridge,"NA"
3212,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3213,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3214,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3215,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3216,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3217,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3218,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3219,quercus.robur,NULL,NULL,NULL,NULL,Cascade marsh,"NA"
3220,quercus.robur,NULL,NULL,NULL,NULL,Cascade marsh,"NA"
3221,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3222,quercus.robur,NULL,NULL,NULL,NULL,NA,"NA"
3223,quercus.robur,168898,493905,51.4113,-0.651173,Cascade marsh,"NA"
