TreeID,TreeForm,Girth_cm,Stems,HeightGirth_cm,Estimated,Date
1357,maiden,100,1,130,0,"2016-2019
"
1358,maiden,39,NULL,NA,NULL,"2007-2015
"
1359,maiden,188,NULL,NA,NULL,"2007-2015
"
1360,maiden,127,NULL,NA,NULL,"2007-2015
"
1361,maiden,170,NULL,NA,NULL,"2007-2015
"
1361,maiden,180,1,130,0,"2016-2019
"
1362,maiden,105,NULL,NA,NULL,"2007-2015
"
1362,maiden,111,1,130,0,"2016-2019
"
1363,maiden,106,NULL,NA,NULL,"2007-2015
"
1363,maiden,106,1,130,0,"2016-2019
"
1364,maiden,105,NULL,NA,NULL,"2007-2015
"
1365,multistem,153,NULL,NA,NULL,"2007-2015
"
1365,multistem,196,2,20,0,"2016-2019
"
1366,maiden,462,NULL,NA,NULL,"2007-2015
"
1367,maiden,82,NULL,NA,NULL,"2007-2015
"
1367,maiden,90,1,130,0,"2016-2019
"
1368,maiden,118,NULL,NA,NULL,"2007-2015
"
1369,maiden,92,NULL,NA,NULL,"2007-2015
"
1370,maiden,77,NULL,NA,NULL,"2007-2015
"
1371,maiden,106,NULL,NA,NULL,"2007-2015
"
1371,maiden,107,1,130,0,"2016-2019
"
1372,maiden,70,NULL,NA,NULL,"2007-2015
"
1372,maiden,68,1,130,0,"2016-2019
"
1373,maiden,114,NULL,NA,NULL,"2007-2015
"
1374,maiden,91,NULL,NA,NULL,"2007-2015
"
1374,maiden,100,1,130,0,"2016-2019
"
1375,maiden,36,NULL,NA,NULL,"2007-2015
"
1375,maiden,40,1,130,0,"2016-2019
"
1376,maiden,46,NULL,NA,NULL,"2007-2015
"
1376,maiden,163,1,130,0,"2016-2019
"
1377,maiden,26,NULL,NA,NULL,"2007-2015
"
1377,maiden,28,1,130,0,"2016-2019
"
1378,maiden,52,NULL,NA,NULL,"2007-2015
"
1378,maiden,55,1,130,0,"2016-2019
"
1379,maiden,40,NULL,NA,NULL,"2007-2015
"
1380,maiden,151,NULL,NA,NULL,"2007-2015
"
1380,maiden,169,1,130,0,"2016-2019
"
1381,maiden,9,1,130,0,"2016-2019
"
1383,maiden,15,NULL,NA,NULL,"2007-2015
"
1383,maiden,21,1,130,0,"2016-2019
"
1384,maiden,248,NULL,NA,NULL,"2007-2015
"
1385,maiden,286,NULL,NA,NULL,"2007-2015
"
1385,maiden,291,1,130,0,"2016-2019
"
1386,maiden,366,NULL,NA,NULL,"2007-2015
"
1386,maiden,375,1,130,0,"2016-2019
"
1387,maiden,330,NULL,NA,NULL,"2007-2015
"
1388,maiden,399,NULL,NA,NULL,"2007-2015
"
1388,maiden,404,1,130,0,"2016-2019
"
1389,maiden,60,NULL,NA,NULL,"2007-2015
"
1390,maiden,280,NULL,NA,NULL,"2007-2015
"
1390,maiden,282,1,130,0,"2016-2019
"
1391,maiden,60,1,130,0,"2016-2019
"
1392,maiden,75,NULL,NA,NULL,"2007-2015
"
1392,maiden,73,1,130,0,"2016-2019
"
1393,maiden,72,NULL,NA,NULL,"2007-2015
"
1394,maiden,105,NULL,NA,NULL,"2007-2015
"
1395,maiden,266,NULL,NA,NULL,"2007-2015
"
1396,maiden,315,1,130,0,"2016-2019
"
1397,maiden,299,NULL,NA,NULL,"2007-2015
"
1397,maiden,312,1,130,0,"2016-2019
"
1398,maiden,236,NULL,NA,NULL,"2007-2015
"
1398,maiden,260,1,130,1,"2016-2019
"
1399,maiden,260,NULL,NA,NULL,"2007-2015
"
1399,maiden,275,1,130,0,"2016-2019
"
1400,maiden,261,NULL,NA,NULL,"2007-2015
"
1400,maiden,264,1,130,0,"2016-2019
"
1401,maiden,266,NULL,NA,NULL,"2007-2015
"
1401,maiden,279,1,130,0,"2016-2019
"
1402,maiden,212,NULL,NA,NULL,"2007-2015
"
1402,maiden,215,1,130,0,"2016-2019
"
1403,maiden,183,NULL,NA,NULL,"2007-2015
"
1403,maiden,188,1,130,0,"2016-2019
"
1404,maiden,235,NULL,NA,NULL,"2007-2015
"
1404,maiden,241,1,130,0,"2016-2019
"
1405,maiden,310,1,130,0,"2016-2019
"
1406,maiden,75,1,130,0,"2016-2019
"
1407,maiden,72,NULL,NA,NULL,"2007-2015
"
1407,maiden,93,1,130,0,"2016-2019
"
1409,maiden,107,NULL,NA,NULL,"2007-2015
"
1409,maiden,275,1,30,0,"2016-2019
"
1410,maiden,83,NULL,NA,NULL,"2007-2015
"
1411,maiden,68,NULL,NA,NULL,"2007-2015
"
1411,maiden,71,1,130,0,"2016-2019
"
1412,maiden,120,NULL,NA,NULL,"2007-2015
"
1413,maiden,116,NULL,NA,NULL,"2007-2015
"
1413,maiden,122,1,130,0,"2016-2019
"
1414,maiden,95,NULL,NA,NULL,"2007-2015
"
1414,maiden,90,1,130,0,"2016-2019
"
1415,maiden,83,NULL,NA,NULL,"2007-2015
"
1416,maiden,118,NULL,NA,NULL,"2007-2015
"
1416,maiden,121,1,130,0,"2016-2019
"
1417,maiden,110,1,130,0,"2016-2019
"
1418,maiden,75,NULL,NA,NULL,"2007-2015
"
1418,maiden,81,1,130,0,"2016-2019
"
1419,maiden,138,NULL,NA,NULL,"2007-2015
"
1420,maiden,121,NULL,NA,NULL,"2007-2015
"
1420,maiden,133,1,130,0,"2016-2019
"
1421,maiden,100,1,130,0,"2016-2019
"
1422,maiden,48,NULL,NA,NULL,"2007-2015
"
1423,maiden,307,NULL,NA,NULL,"2007-2015
"
1423,maiden,308,1,130,0,"2016-2019
"
1424,maiden,170,NULL,NA,NULL,"2007-2015
"
1424,maiden,161,1,130,0,"2016-2019
"
1425,multistem,146,NULL,NA,NULL,"2007-2015
"
1425,multistem,203,2,130,0,"2016-2019
"
1426,maiden,126,NULL,NA,NULL,"2007-2015
"
1426,maiden,119,1,130,0,"2016-2019
"
1427,maiden,139,NULL,NA,NULL,"2007-2015
"
1427,maiden,164,1,130,0,"2016-2019
"
1428,maiden,73,NULL,NA,NULL,"2007-2015
"
1428,maiden,73,1,130,0,"2016-2019
"
1429,maiden,47,NULL,NA,NULL,"2007-2015
"
1430,maiden,33,NULL,NA,NULL,"2007-2015
"
1431,maiden,54,NULL,NA,NULL,"2007-2015
"
1432,maiden,60,NULL,NA,NULL,"2007-2015
"
1433,maiden,57,NULL,NA,NULL,"2007-2015
"
1434,maiden,65,NULL,NA,NULL,"2007-2015
"
1434,maiden,175,1,130,0,"2016-2019
"
1435,maiden,62,NULL,NA,NULL,"2007-2015
"
1435,maiden,162,1,130,0,"2016-2019
"
1436,maiden,84,NULL,NA,NULL,"2007-2015
"
1436,maiden,90,1,130,0,"2016-2019
"
1437,maiden,106,1,130,0,"2016-2019
"
1438,maiden,145,1,130,0,"2016-2019
"
1439,maiden,141,1,130,0,"2016-2019
"
1441,maiden,207,NULL,NA,NULL,"2007-2015
"
1441,maiden,211,1,130,0,"2016-2019
"
1442,maiden,190,NULL,NA,NULL,"2007-2015
"
1443,maiden,141,NULL,NA,NULL,"2007-2015
"
1443,maiden,152,1,130,0,"2016-2019
"
1444,maiden,149,NULL,NA,NULL,"2007-2015
"
1444,maiden,164,1,130,0,"2016-2019
"
1445,maiden,180,NULL,NA,NULL,"2007-2015
"
1445,maiden,185,1,130,0,"2016-2019
"
1446,maiden,25,NULL,NA,NULL,"2007-2015
"
1447,multistem,62,NULL,NA,NULL,"2007-2015
"
1447,multistem,133,3,130,0,"2016-2019
"
1448,maiden,100,NULL,NA,NULL,"2007-2015
"
1448,maiden,118,1,130,0,"2016-2019
"
1449,maiden,40,NULL,NA,NULL,"2007-2015
"
1449,maiden,38,1,130,0,"2016-2019
"
1450,multistem,67,NULL,NA,NULL,"2007-2015
"
1450,multistem,103,2,130,0,"2016-2019
"
1451,maiden,25,NULL,NA,NULL,"2007-2015
"
1452,maiden,122,NULL,NA,NULL,"2007-2015
"
1452,maiden,127,1,130,0,"2016-2019
"
1453,maiden,226,NULL,NA,NULL,"2007-2015
"
1454,maiden,107,NULL,NA,NULL,"2007-2015
"
1455,maiden,140,NULL,NA,NULL,"2007-2015
"
1456,maiden,102,NULL,NA,NULL,"2007-2015
"
1457,maiden,154,NULL,NA,NULL,"2007-2015
"
1458,maiden,79,NULL,NA,NULL,"2007-2015
"
1458,maiden,75,1,130,0,"2016-2019
"
1459,maiden,152,NULL,NA,NULL,"2007-2015
"
1459,maiden,152,1,130,0,"2016-2019
"
1460,maiden,110,NULL,NA,NULL,"2007-2015
"
1460,maiden,110,1,130,0,"2016-2019
"
1461,maiden,128,NULL,NA,NULL,"2007-2015
"
1461,maiden,105,1,130,0,"2016-2019
"
1462,maiden,155,NULL,NA,NULL,"2007-2015
"
1463,maiden,115,NULL,NA,NULL,"2007-2015
"
1463,maiden,138,1,130,0,"2016-2019
"
1464,maiden,166,NULL,NA,NULL,"2007-2015
"
1465,maiden,112,NULL,NA,NULL,"2007-2015
"
1465,maiden,119,1,130,0,"2016-2019
"
1466,maiden,97,1,130,0,"2016-2019
"
1467,maiden,165,NULL,NA,NULL,"2007-2015
"
1468,maiden,124,NULL,NA,NULL,"2007-2015
"
1469,maiden,144,NULL,NA,NULL,"2007-2015
"
1469,maiden,150,1,130,0,"2016-2019
"
1470,maiden,162,NULL,NA,NULL,"2007-2015
"
1470,maiden,180,1,130,0,"2016-2019
"
1471,maiden,128,NULL,NA,NULL,"2007-2015
"
1472,maiden,157,NULL,NA,NULL,"2007-2015
"
1473,maiden,142,NULL,NA,NULL,"2007-2015
"
1473,maiden,153,1,130,0,"2016-2019
"
1474,maiden,164,NULL,NA,NULL,"2007-2015
"
1474,maiden,162,1,130,0,"2016-2019
"
1475,maiden,165,NULL,NA,NULL,"2007-2015
"
1475,maiden,164,1,130,0,"2016-2019
"
1476,maiden,190,NULL,NA,NULL,"2007-2015
"
1476,maiden,200,1,70,0,"2016-2019
"
1477,maiden,119,NULL,NA,NULL,"2007-2015
"
1478,maiden,90,NULL,NA,NULL,"2007-2015
"
1478,maiden,94,1,130,0,"2016-2019
"
1479,maiden,58,NULL,NA,NULL,"2007-2015
"
1480,maiden,90,NULL,NA,NULL,"2007-2015
"
1480,maiden,95,1,130,0,"2016-2019
"
1481,maiden,90,NULL,NA,NULL,"2007-2015
"
1482,maiden,75,NULL,NA,NULL,"2007-2015
"
1483,maiden,100,NULL,NA,NULL,"2007-2015
"
1483,maiden,98,1,130,0,"2016-2019
"
1484,multistem,120,NULL,NA,NULL,"2007-2015
"
1484,multistem,172,2,130,0,"2016-2019
"
1485,maiden,105,NULL,NA,NULL,"2007-2015
"
1485,maiden,162,1,130,0,"2016-2019
"
1487,maiden,107,NULL,NA,NULL,"2007-2015
"
1487,maiden,104,1,130,0,"2016-2019
"
1488,maiden,172,NULL,NA,NULL,"2007-2015
"
1488,maiden,190,1,100,0,"2016-2019
"
1489,maiden,168,NULL,NA,NULL,"2007-2015
"
1489,maiden,182,1,130,0,"2016-2019
"
1490,maiden,170,NULL,NA,NULL,"2007-2015
"
1491,maiden,200,NULL,NA,NULL,"2007-2015
"
1491,maiden,227,1,130,0,"2016-2019
"
1492,maiden,182,NULL,NA,NULL,"2007-2015
"
1493,maiden,47,NULL,NA,NULL,"2007-2015
"
1493,maiden,45,1,130,0,"2016-2019
"
1494,maiden,168,NULL,NA,NULL,"2007-2015
"
1494,maiden,195,1,130,0,"2016-2019
"
1495,multistem,46,NULL,NA,NULL,"2007-2015
"
1495,multistem,64,2,130,0,"2016-2019
"
1496,maiden,56,NULL,NA,NULL,"2007-2015
"
1496,maiden,87,1,130,0,"2016-2019
"
1497,maiden,40,NULL,NA,NULL,"2007-2015
"
1498,maiden,166,NULL,NA,NULL,"2007-2015
"
1498,maiden,152,1,130,0,"2016-2019
"
1501,maiden,300,1,130,0,"2016-2019
"
1504,maiden,267,1,130,0,"2016-2019
"
1505,maiden,118,NULL,NA,NULL,"2007-2015
"
1505,maiden,141,1,130,0,"2016-2019
"
1506,maiden,92,NULL,NA,NULL,"2007-2015
"
1506,maiden,113,1,130,0,"2016-2019
"
1507,maiden,74,NULL,NA,NULL,"2007-2015
"
1508,maiden,71,NULL,NA,NULL,"2007-2015
"
1509,maiden,91,NULL,NA,NULL,"2007-2015
"
1509,maiden,121,1,100,0,"2016-2019
"
1510,maiden,78,NULL,NA,NULL,"2007-2015
"
1510,maiden,87,1,130,0,"2016-2019
"
1511,maiden,95,NULL,NA,NULL,"2007-2015
"
1512,maiden,160,NULL,NA,NULL,"2007-2015
"
1513,maiden,78,NULL,NA,NULL,"2007-2015
"
1513,maiden,96,1,130,0,"2016-2019
"
1514,maiden,115,NULL,NA,NULL,"2007-2015
"
1514,maiden,128,1,130,0,"2016-2019
"
1515,maiden,97,NULL,NA,NULL,"2007-2015
"
1515,maiden,106,1,130,0,"2016-2019
"
1516,maiden,88,NULL,NA,NULL,"2007-2015
"
1517,maiden,79,NULL,NA,NULL,"2007-2015
"
1518,maiden,76,NULL,NA,NULL,"2007-2015
"
1519,maiden,47,NULL,NA,NULL,"2007-2015
"
1520,maiden,97,NULL,NA,NULL,"2007-2015
"
1520,maiden,114,1,130,0,"2016-2019
"
1521,maiden,137,NULL,NA,NULL,"2007-2015
"
1522,maiden,44,1,130,0,"2016-2019
"
1523,maiden,148,NULL,NA,NULL,"2007-2015
"
1524,maiden,44,NULL,NA,NULL,"2007-2015
"
1524,maiden,42,1,130,0,"2016-2019
"
1525,maiden,70,NULL,NA,NULL,"2007-2015
"
1526,maiden,75,NULL,NA,NULL,"2007-2015
"
1526,maiden,91,1,130,0,"2016-2019
"
1527,maiden,91,NULL,NA,NULL,"2007-2015
"
1527,maiden,104,1,130,0,"2016-2019
"
1528,maiden,65,NULL,NA,NULL,"2007-2015
"
1528,maiden,74,1,130,0,"2016-2019
"
1529,maiden,45,NULL,NA,NULL,"2007-2015
"
1530,maiden,87,NULL,NA,NULL,"2007-2015
"
1530,maiden,102,1,130,0,"2016-2019
"
1531,maiden,82,NULL,NA,NULL,"2007-2015
"
1531,maiden,97,1,130,0,"2016-2019
"
1532,maiden,253,NULL,NA,NULL,"2007-2015
"
1532,maiden,245,1,130,0,"2016-2019
"
1533,multistem,145,NULL,NA,NULL,"2007-2015
"
1533,multistem,272,2,20,0,"2016-2019
"
1534,maiden,225,NULL,NA,NULL,"2007-2015
"
1535,maiden,65,NULL,NA,NULL,"2007-2015
"
1535,maiden,74,1,130,0,"2016-2019
"
1536,maiden,61,NULL,NA,NULL,"2007-2015
"
1537,maiden,92,NULL,NA,NULL,"2007-2015
"
1537,maiden,96,1,130,0,"2016-2019
"
1538,maiden,91,NULL,NA,NULL,"2007-2015
"
1538,maiden,90,1,130,0,"2016-2019
"
1539,maiden,49,NULL,NA,NULL,"2007-2015
"
1540,maiden,92,NULL,NA,NULL,"2007-2015
"
1541,maiden,65,NULL,NA,NULL,"2007-2015
"
1542,maiden,61,NULL,NA,NULL,"2007-2015
"
1542,maiden,62,1,130,0,"2016-2019
"
1543,maiden,75,NULL,NA,NULL,"2007-2015
"
1543,maiden,85,1,130,0,"2016-2019
"
1544,multistem,125,NULL,NA,NULL,"2007-2015
"
1544,multistem,272,4,130,0,"2016-2019
"
1545,maiden,210,NULL,NA,NULL,"2007-2015
"
1546,maiden,119,NULL,NA,NULL,"2007-2015
"
1546,maiden,125,1,130,0,"2016-2019
"
1547,maiden,62,NULL,NA,NULL,"2007-2015
"
1547,maiden,75,1,130,0,"2016-2019
"
1548,maiden,102,NULL,NA,NULL,"2007-2015
"
1549,maiden,66,NULL,NA,NULL,"2007-2015
"
1549,maiden,147,1,130,0,"2016-2019
"
1550,maiden,47,NULL,NA,NULL,"2007-2015
"
1551,maiden,121,NULL,NA,NULL,"2007-2015
"
1552,maiden,209,NULL,NA,NULL,"2007-2015
"
1553,maiden,84,NULL,NA,NULL,"2007-2015
"
1554,maiden,180,NULL,NA,NULL,"2007-2015
"
1555,maiden,88,NULL,NA,NULL,"2007-2015
"
1556,maiden,100,1,130,0,"2016-2019
"
1557,maiden,90,NULL,NA,NULL,"2007-2015
"
1557,maiden,97,1,130,0,"2016-2019
"
1558,maiden,136,NULL,NA,NULL,"2007-2015
"
1559,maiden,110,NULL,NA,NULL,"2007-2015
"
1560,maiden,84,NULL,NA,NULL,"2007-2015
"
1560,maiden,88,1,130,0,"2016-2019
"
1562,maiden,198,NULL,NA,NULL,"2007-2015
"
1562,maiden,208,1,130,0,"2016-2019
"
1563,maiden,37,NULL,NA,NULL,"2007-2015
"
1563,maiden,38,1,130,0,"2016-2019
"
1564,maiden,40,NULL,NA,NULL,"2007-2015
"
1564,maiden,42,1,130,0,"2016-2019
"
1565,maiden,82,NULL,NA,NULL,"2007-2015
"
1566,maiden,59,NULL,NA,NULL,"2007-2015
"
1567,maiden,130,NULL,NA,NULL,"2007-2015
"
1568,maiden,131,NULL,NA,NULL,"2007-2015
"
1568,maiden,142,1,130,0,"2016-2019
"
1569,maiden,198,NULL,NA,NULL,"2007-2015
"
1569,maiden,206,1,130,0,"2016-2019
"
1570,maiden,175,NULL,NA,NULL,"2007-2015
"
1570,maiden,181,1,130,0,"2016-2019
"
1571,maiden,264,NULL,NA,NULL,"2007-2015
"
1571,maiden,270,1,130,0,"2016-2019
"
1572,maiden,82,1,130,0,"2016-2019
"
1573,maiden,89,NULL,NA,NULL,"2007-2015
"
1573,maiden,98,1,130,0,"2016-2019
"
1574,maiden,58,NULL,NA,NULL,"2007-2015
"
1575,maiden,130,NULL,NA,NULL,"2007-2015
"
1576,maiden,152,NULL,NA,NULL,"2007-2015
"
1577,maiden,160,NULL,NA,NULL,"2007-2015
"
1579,maiden,65,NULL,NA,NULL,"2007-2015
"
1580,maiden,72,NULL,NA,NULL,"2007-2015
"
1581,maiden,20,NULL,NA,NULL,"2007-2015
"
1582,maiden,17,NULL,NA,NULL,"2007-2015
"
1584,maiden,56,NULL,NA,NULL,"2007-2015
"
1585,maiden,162,NULL,NA,NULL,"2007-2015
"
1586,maiden,53,NULL,NA,NULL,"2007-2015
"
1587,maiden,127,NULL,NA,NULL,"2007-2015
"
1588,maiden,54,NULL,NA,NULL,"2007-2015
"
1589,maiden,20,NULL,NA,NULL,"2007-2015
"
1590,maiden,133,NULL,NA,NULL,"2007-2015
"
1591,maiden,139,NULL,NA,NULL,"2007-2015
"
1592,maiden,162,NULL,NA,NULL,"2007-2015
"
1593,maiden,116,NULL,NA,NULL,"2007-2015
"
1594,maiden,116,NULL,NA,NULL,"2007-2015
"
1595,maiden,155,NULL,NA,NULL,"2007-2015
"
1596,maiden,112,NULL,NA,NULL,"2007-2015
"
1597,maiden,97,NULL,NA,NULL,"2007-2015
"
1598,maiden,65,NULL,NA,NULL,"2007-2015
"
1599,maiden,90,NULL,NA,NULL,"2007-2015
"
1600,maiden,121,NULL,NA,NULL,"2007-2015
"
1601,maiden,136,NULL,NA,NULL,"2007-2015
"
1602,maiden,127,NULL,NA,NULL,"2007-2015
"
1603,maiden,138,NULL,NA,NULL,"2007-2015
"
1604,maiden,183,NULL,NA,NULL,"2007-2015
"
1605,maiden,132,NULL,NA,NULL,"2007-2015
"
1606,maiden,148,NULL,NA,NULL,"2007-2015
"
1607,maiden,80,NULL,NA,NULL,"2007-2015
"
1608,maiden,62,NULL,NA,NULL,"2007-2015
"
1609,maiden,158,NULL,NA,NULL,"2007-2015
"
1610,maiden,146,NULL,NA,NULL,"2007-2015
"
1611,maiden,146,NULL,NA,NULL,"2007-2015
"
1612,maiden,92,NULL,NA,NULL,"2007-2015
"
1613,maiden,119,NULL,NA,NULL,"2007-2015
"
1614,maiden,194,NULL,NA,NULL,"2007-2015
"
1616,maiden,162,NULL,NA,NULL,"2007-2015
"
1617,maiden,71,NULL,NA,NULL,"2007-2015
"
1618,maiden,46,NULL,NA,NULL,"2007-2015
"
1618,maiden,53,1,130,0,"2016-2019
"
1619,maiden,206,NULL,NA,NULL,"2007-2015
"
1619,maiden,222,1,130,0,"2016-2019
"
1620,maiden,289,NULL,NA,NULL,"2007-2015
"
1621,maiden,233,NULL,NA,NULL,"2007-2015
"
1622,maiden,212,NULL,NA,NULL,"2007-2015
"
1623,maiden,230,NULL,NA,NULL,"2007-2015
"
1624,maiden,114,NULL,NA,NULL,"2007-2015
"
1624,maiden,281,1,130,0,"2016-2019
"
1625,maiden,295,NULL,NA,NULL,"2007-2015
"
1626,maiden,183,1,130,0,"2016-2019
"
1627,maiden,66,1,130,0,"2016-2019
"
1628,multistem,61,2,130,0,"2016-2019
"
1629,maiden,77,1,130,0,"2016-2019
"
1630,maiden,74,1,130,0,"2016-2019
"
1631,maiden,34,1,130,0,"2016-2019
"
1632,maiden,39,1,130,0,"2016-2019
"
1633,maiden,55,1,130,0,"2016-2019
"
1634,maiden,27,1,130,0,"2016-2019
"
1635,maiden,40,1,130,0,"2016-2019
"
1636,maiden,48,1,130,0,"2016-2019
"
1637,maiden,360,1,130,0,"2016-2019
"
1638,maiden,70,1,130,0,"2016-2019
"
1639,maiden,78,1,130,0,"2016-2019
"
1640,maiden,84,1,130,0,"2016-2019
"
1641,maiden,28,1,130,0,"2016-2019
"
1642,maiden,60,1,130,0,"2016-2019
"
1643,maiden,206,1,60,0,"2016-2019
"
1644,maiden,145,1,130,0,"2016-2019
"
1645,maiden,80,NULL,NA,NULL,"2007-2015
"
1645,maiden,55,1,130,0,"2016-2019
"
1647,multistem,135,2,130,0,"2016-2019
"
1648,maiden,48,NULL,NA,NULL,"2007-2015
"
1649,maiden,80,1,130,0,"2016-2019
"
1650,maiden,72,NULL,NA,NULL,"2007-2015
"
1651,maiden,276,NULL,NA,NULL,"2007-2015
"
1651,maiden,272,1,130,0,"2016-2019
"
1652,maiden,192,NULL,NA,NULL,"2007-2015
"
1653,maiden,189,NULL,NA,NULL,"2007-2015
"
1653,maiden,200,1,130,0,"2016-2019
"
1654,maiden,218,NULL,NA,NULL,"2007-2015
"
1654,maiden,284,1,130,0,"2016-2019
"
1655,maiden,131,NULL,NA,NULL,"2007-2015
"
1655,maiden,144,1,130,0,"2016-2019
"
1656,maiden,100,NULL,NA,NULL,"2007-2015
"
1656,maiden,106,1,130,0,"2016-2019
"
1657,maiden,162,NULL,NA,NULL,"2007-2015
"
1657,maiden,160,1,130,0,"2016-2019
"
1658,maiden,218,NULL,NA,NULL,"2007-2015
"
1659,maiden,193,NULL,NA,NULL,"2007-2015
"
1660,maiden,148,NULL,NA,NULL,"2007-2015
"
1661,maiden,55,NULL,NA,NULL,"2007-2015
"
1662,maiden,72,NULL,NA,NULL,"2007-2015
"
1662,maiden,82,1,130,0,"2016-2019
"
1663,maiden,129,NULL,NA,NULL,"2007-2015
"
1663,maiden,140,1,130,0,"2016-2019
"
1664,maiden,62,1,130,0,"2016-2019
"
1665,maiden,178,NULL,NA,NULL,"2007-2015
"
1666,maiden,93,NULL,NA,NULL,"2007-2015
"
1666,maiden,107,1,130,0,"2016-2019
"
1667,maiden,59,NULL,NA,NULL,"2007-2015
"
1667,maiden,66,1,130,0,"2016-2019
"
1668,maiden,98,NULL,NA,NULL,"2007-2015
"
1669,maiden,42,NULL,NA,NULL,"2007-2015
"
1670,maiden,110,1,130,0,"2016-2019
"
1671,maiden,134,NULL,NA,NULL,"2007-2015
"
1671,maiden,60,1,130,0,"2016-2019
"
1672,maiden,111,NULL,NA,NULL,"2007-2015
"
1672,maiden,122,1,130,0,"2016-2019
"
1673,maiden,136,NULL,NA,NULL,"2007-2015
"
1674,maiden,88,NULL,NA,NULL,"2007-2015
"
1674,maiden,97,1,130,0,"2016-2019
"
1675,maiden,67,NULL,NA,NULL,"2007-2015
"
1675,maiden,72,1,130,0,"2016-2019
"
1676,maiden,67,NULL,NA,NULL,"2007-2015
"
1676,maiden,71,1,130,0,"2016-2019
"
1677,maiden,71,NULL,NA,NULL,"2007-2015
"
1677,maiden,67,1,130,0,"2016-2019
"
1678,maiden,71,NULL,NA,NULL,"2007-2015
"
1678,maiden,80,1,130,0,"2016-2019
"
1679,maiden,86,NULL,NA,NULL,"2007-2015
"
1679,maiden,90,1,130,0,"2016-2019
"
1680,maiden,100,NULL,NA,NULL,"2007-2015
"
1680,maiden,107,1,130,0,"2016-2019
"
1681,maiden,124,NULL,NA,NULL,"2007-2015
"
1681,maiden,125,1,130,0,"2016-2019
"
1682,maiden,124,NULL,NA,NULL,"2007-2015
"
1683,maiden,59,NULL,NA,NULL,"2007-2015
"
1683,maiden,59,1,130,0,"2016-2019
"
1684,maiden,120,NULL,NA,NULL,"2007-2015
"
1684,maiden,134,1,130,0,"2016-2019
"
1685,maiden,74,NULL,NA,NULL,"2007-2015
"
1685,maiden,75,1,130,0,"2016-2019
"
1686,maiden,109,NULL,NA,NULL,"2007-2015
"
1687,maiden,137,NULL,NA,NULL,"2007-2015
"
1688,maiden,128,NULL,NA,NULL,"2007-2015
"
1689,maiden,152,NULL,NA,NULL,"2007-2015
"
1690,maiden,219,NULL,NA,NULL,"2007-2015
"
1690,maiden,231,1,130,0,"2016-2019
"
1691,maiden,118,NULL,NA,NULL,"2007-2015
"
1691,maiden,226,1,130,0,"2016-2019
"
1692,maiden,77,NULL,NA,NULL,"2007-2015
"
1693,maiden,105,NULL,NA,NULL,"2007-2015
"
1693,maiden,107,1,130,0,"2016-2019
"
1694,maiden,72,NULL,NA,NULL,"2007-2015
"
1694,maiden,74,1,130,0,"2016-2019
"
1695,maiden,113,NULL,NA,NULL,"2007-2015
"
1696,maiden,74,NULL,NA,NULL,"2007-2015
"
1697,maiden,50,NULL,NA,NULL,"2007-2015
"
1697,maiden,48,1,130,0,"2016-2019
"
1698,maiden,62,NULL,NA,NULL,"2007-2015
"
1698,maiden,57,1,130,0,"2016-2019
"
1699,maiden,112,NULL,NA,NULL,"2007-2015
"
1700,maiden,80,NULL,NA,NULL,"2007-2015
"
1700,maiden,93,1,130,0,"2016-2019
"
1701,multistem,97,NULL,NA,NULL,"2007-2015
"
1701,multistem,141,2,130,0,"2016-2019
"
1702,maiden,72,NULL,NA,NULL,"2007-2015
"
1702,maiden,71,1,130,0,"2016-2019
"
1703,maiden,79,NULL,NA,NULL,"2007-2015
"
1703,maiden,54,1,130,0,"2016-2019
"
1704,maiden,87,NULL,NA,NULL,"2007-2015
"
1704,maiden,102,1,130,0,"2016-2019
"
1705,maiden,63,NULL,NA,NULL,"2007-2015
"
1706,maiden,58,NULL,NA,NULL,"2007-2015
"
1707,multistem,86,NULL,NA,NULL,"2007-2015
"
1707,multistem,144,3,130,0,"2016-2019
"
1708,maiden,45,NULL,NA,NULL,"2007-2015
"
1709,maiden,37,NULL,NA,NULL,"2007-2015
"
1710,maiden,52,NULL,NA,NULL,"2007-2015
"
1711,maiden,592,NULL,NA,NULL,"2007-2015
"
1712,multistem,47,NULL,NA,NULL,"2007-2015
"
1712,multistem,29,1,130,0,"2016-2019
"
1713,maiden,43,NULL,NA,NULL,"2007-2015
"
1714,maiden,115,NULL,NA,NULL,"2007-2015
"
1715,maiden,77,NULL,NA,NULL,"2007-2015
"
1715,maiden,87,1,130,0,"2016-2019
"
1716,maiden,110,NULL,NA,NULL,"2007-2015
"
1716,maiden,125,1,130,0,"2016-2019
"
1717,maiden,141,NULL,NA,NULL,"2007-2015
"
1717,maiden,198,1,110,0,"2016-2019
"
1718,maiden,120,NULL,NA,NULL,"2007-2015
"
1718,maiden,122,1,130,0,"2016-2019
"
1719,maiden,72,NULL,NA,NULL,"2007-2015
"
1719,maiden,73,1,100,0,"2016-2019
"
1720,maiden,67,NULL,NA,NULL,"2007-2015
"
1720,maiden,65,1,130,0,"2016-2019
"
1721,maiden,133,NULL,NA,NULL,"2007-2015
"
1721,maiden,181,1,80,0,"2016-2019
"
1722,maiden,106,NULL,NA,NULL,"2007-2015
"
1722,maiden,115,1,130,0,"2016-2019
"
1723,maiden,46,1,130,0,"2016-2019
"
